frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
493,345.0,[1056.3976741140395 1156.1795527172123 1636.0997961046482 1688.310745499835],[1245.035888671875 1476.515625 1420.1846923828125 1560.122314453125],0.5520813465118408,0,0
493,331.0,[823.9645122417742 1557.2376611418936 1425.5475431780883 2009.9291680830133],[1012.1353149414062 1866.3489990234375 1204.8668212890625 1961.1602783203125],0.49568721652030945,0,0
494,331.0,[822.7474804584016 1561.240010544963 1426.2794642759936 2016.186759179582],[1010.7998657226562 1870.5897216796875 1203.3194580078125 1963.5714111328125],0.551777720451355,NO54KGJ,0.04204625474654206
494,345.0,[1054.1360981761031 1158.6131816030954 1631.5284955187312 1690.5282038474613],[1240.8275146484375 1477.959228515625 1425.4820556640625 1560.744140625],0.5371984243392944,AK64DMV,0.483055115908673
495,331.0,[819.6397653042577 1565.1114121528717 1425.183228134032 2022.8936317907205],[1006.2623901367188 1878.971923828125 1205.5576171875 1982.054443359375],0.6273135542869568,0,0
495,345.0,[1051.6148363246627 1160.6047461829353 1627.6143321517445 1692.7463443642405],[1239.418212890625 1480.8863525390625 1423.6351318359375 1563.3563232421875],0.48616501688957214,AN64DMV,0.6367305497414708
496,345.0,[1052.505644188443 1164.1661066946158 1629.7694414003522 1697.4603950005098],[1235.342041015625 1486.983154296875 1418.911865234375 1573.1280517578125],0.534677267074585,AK64DMV,0.539640875365605
496,331.0,[817.1306299365629 1570.9474089822004 1423.9595314606731 2031.0738457725727],[1005.5407104492188 1882.402587890625 1206.93798828125 1985.514404296875],0.4727977216243744,0,0
497,345.0,[1048.8667400653098 1165.0736736324002 1626.9368818819457 1700.0378239068814],[1244.3509521484375 1487.1204833984375 1419.7763671875 1573.867431640625],0.5201849341392517,AK64DMV,0.4805595501329394
497,331.0,[814.4354569270155 1574.7218968258126 1422.4990838909862 2036.8509246888098],[1000.5333251953125 1885.2081298828125 1205.723876953125 1995.8675537109375],0.4861692786216736,NO54KGJ,0.0787579190969692
498,331.0,[811.7066063286419 1577.325151696381 1422.255033140677 2042.2893863923177],[993.1254272460938 1891.181884765625 1202.948486328125 1996.6341552734375],0.6053779125213623,0,0
498,345.0,[1046.2219774080138 1166.0367285201783 1626.4534896399912 1702.8799898307839],[1238.9234619140625 1489.8416748046875 1412.068359375 1580.9945068359375],0.5660656094551086,AK64DMV,0.8593301391125264
499,345.0,[1038.2240048650724 1168.026381160853 1622.5812435884195 1707.444279642823],[1224.7825927734375 1493.4609375 1398.6280517578125 1583.110107421875],0.6571276187896729,0,0
499,331.0,[808.078932703068 1581.0400191218034 1421.342376105033 2047.2013531707614],[992.4082641601562 1902.2288818359375 1201.2366943359375 2004.2178955078125],0.30646276473999023,0,0
500,345.0,[1036.7049926845555 1168.276552874051 1623.8233964050098 1709.7728999831597],[1223.633544921875 1495.850830078125 1401.2264404296875 1587.1805419921875],0.664667010307312,0,0
500,331.0,[806.3337275719025 1582.1786412231238 1421.5633094480147 2050.6594490442935],[993.3312377929688 1905.7413330078125 1200.8310546875 2009.9521484375],0.29091838002204895,0,0
501,345.0,[1031.2507248579009 1168.8537087014895 1621.492700586305 1712.0405795221843],[1209.3314208984375 1495.0118408203125 1408.0048828125 1595.12548828125],0.6354169845581055,AK64DMV,0.6335128861279409
501,331.0,[806.5666830905159 1587.488322573401 1423.212796212363 2056.3201250014527],[994.8140258789062 1919.474609375 1197.2626953125 2017.55615234375],0.29602113366127014,0,0
502,345.0,[1025.90141372083 1173.762550923594 1619.3658080741916 1718.8262433998143],[1218.2081298828125 1506.1673583984375 1408.250732421875 1601.1148681640625],0.6285359263420105,AK64DMV,0.5224255356860267
502,331.0,[801.2432745116876 1598.0830342452673 1419.4564138887413 2068.063789155162],[999.0684814453125 1918.9881591796875 1201.469970703125 2026.4029541015625],0.4429078698158264,NA55KQJ,0.0653646008361444
503,345.0,[1024.3330604410562 1175.1473504506719 1619.4592549705471 1721.584019002067],[1219.7740478515625 1511.0625 1407.1165771484375 1605.28564453125],0.5952651500701904,AK64DMV,0.5179490414763
503,331.0,[798.9079830622518 1604.2812875001707 1417.8747158585793 2076.1399998525526],[997.2485961914062 1922.0947265625 1200.9815673828125 2027.24853515625],0.572287917137146,0,0
504,345.0,[1023.1922362869996 1178.1432859102574 1618.0153510907617 1726.0540857271562],[1216.684326171875 1515.5687255859375 1402.326904296875 1606.7867431640625],0.5809643268585205,AK64DMV,0.587368630442948
504,331.0,[796.1629456252485 1612.211961340772 1417.665788020567 2085.6931298024815],[985.4359130859375 1934.9111328125 1197.2369384765625 2048.076904296875],0.4354032576084137,NA54KGJ,0.213096969164865
505,345.0,[1021.9081426203543 1181.0280933572446 1617.5795270600865 1730.8608892866202],[1211.91357421875 1523.3096923828125 1393.5831298828125 1606.4146728515625],0.6075037717819214,AK64DMV,0.7301419571611698
505,331.0,[793.7358011308318 1618.745920802673 1418.0720672495697 2092.332960543386],[983.1251220703125 1942.543212890625 1195.9791259765625 2044.087646484375],0.5702941417694092,0,0
506,345.0,[1018.9482327947026 1184.2489314335317 1615.9689660054742 1736.8576419101555],[1216.6300048828125 1524.3896484375 1400.246337890625 1607.35107421875],0.5634909868240356,AK64DMV,0.6991468316591195
506,331.0,[791.9576509575583 1623.4186641813258 1417.979566573185 2096.5900271394116],[986.1472778320312 1948.36962890625 1193.62109375 2047.174072265625],0.55629563331604,NO54KCJ,0.12715319807312586
507,345.0,[1016.9314389645144 1186.6917974899998 1615.145460835189 1740.3866273077324],[1213.847412109375 1527.796875 1397.047119140625 1616.490966796875],0.6582636833190918,AK64DMV,0.4655659292839934
508,345.0,[1015.9278597891155 1190.9438776787376 1616.5385769645702 1746.8946916677107],[1209.5487060546875 1531.128662109375 1397.2010498046875 1623.1552734375],0.6712854504585266,AK64DMV,0.6919585148988754
509,345.0,[1013.7260434883672 1193.4501863258874 1617.5611750220407 1752.1123762500615],[1210.68701171875 1538.1756591796875 1393.09130859375 1626.0501708984375],0.6659014821052551,AR64DMV,0.48040869756806953
509,331.0,[788.2575292868876 1638.625647022212 1419.0674846027093 2113.389836476922],[980.7141723632812 1965.9638671875 1195.3184814453125 2062.86181640625],0.464830219745636,0,0
510,345.0,[1003.9596400495868 1197.4117762595633 1613.736236460032 1757.3120730122882],[1201.4937744140625 1536.5064697265625 1392.4981689453125 1630.9434814453125],0.6709162592887878,AK64DMV,0.6226826768280244
510,331.0,[786.115705893813 1646.1056743707372 1417.447270333923 2120.8772284492206],[990.3482666015625 1974.236572265625 1194.9273681640625 2082.33837890625],0.31707531213760376,0,0
511,345.0,[1005.2097323866358 1201.976221782612 1617.92322627311 1761.391906206452],[1200.717529296875 1540.8394775390625 1380.8021240234375 1630.776123046875],0.6809146404266357,0,0
511,331.0,[784.6178690429467 1654.1083410473948 1416.2908850809888 2129.2195968595006],[980.279296875 1981.8348388671875 1194.9169921875 2094.033447265625],0.5249171257019043,0,0
511,385.0,[2908.2026838042743 902.2508017351867 3357.444593290377 1271.5586691008536],[3078.504638671875 1099.3897705078125 3225.605712890625 1195.38037109375],0.302117258310318,0,0
512,345.0,[1003.7354996740875 1203.384537764123 1618.662407119461 1764.2955766991138],[1198.6051025390625 1544.5653076171875 1381.316162109375 1634.0928955078125],0.6786282658576965,AK64DMV,0.6028439156144114
512,331.0,[783.462834495293 1659.3593036030052 1415.1095992629807 2135.34384293194],[975.728271484375 1988.03759765625 1192.045166015625 2091.421142578125],0.40426188707351685,0,0
513,345.0,[1001.5260028903025 1207.6687125223973 1615.6056749483796 1769.8180336410271],[1191.151611328125 1545.258544921875 1383.872314453125 1642.0517578125],0.6805541515350342,0,0
513,331.0,[782.2988828511185 1663.210598083772 1414.7735770643367 2140.0807762159056],[970.517578125 2005.0118408203125 1187.86669921875 2099.198974609375],0.37456345558166504,0,0
513,385.0,[2911.2797770235825 907.7336404768633 3363.395134146785 1274.3096293623767],[3088.907958984375 1094.2874755859375 3226.234130859375 1187.8668212890625],0.3178052604198456,0,0
514,345.0,[997.2502129353694 1213.2122189852207 1611.4673886627634 1777.3930581385425],[1193.4520263671875 1555.214111328125 1381.4193115234375 1649.857666015625],0.6652294993400574,0,0
514,331.0,[780.0707773018828 1668.5855982363182 1414.466703465833 2146.2329052627056],[974.5845336914062 2001.9620361328125 1189.96435546875 2105.453857421875],0.6399439573287964,NA54KGJ,0.0797452081217557
515,345.0,[992.5635233158526 1214.3924208011167 1607.8159612461277 1780.5365044013656],[1193.6510009765625 1559.53564453125 1386.9283447265625 1655.5048828125],0.6436710357666016,0,0
515,331.0,[776.9940029271868 1672.6016302659234 1413.4933554972092 2151.6454766660254],[977.10205078125 2015.3387451171875 1188.68408203125 2106.099609375],0.42236581444740295,0,0
516,345.0,[990.3935352325927 1217.4241234872084 1604.7283095064056 1783.3700224704462],[1188.4339599609375 1563.8624267578125 1381.4249267578125 1654.9727783203125],0.6560648679733276,AN64DMV,0.4746477953270215
516,331.0,[773.8071357844162 1673.8438154061898 1413.7283373824328 2153.8470378079483],[970.4126586914062 2015.5291748046875 1187.8060302734375 2118.13232421875],0.6513712406158447,0,0
517,331.0,[768.3105446259958 1677.4031272258112 1410.8327305176492 2154.6068364775547],[974.1651000976562 2022.6419677734375 1188.273193359375 2133.630615234375],0.6886483430862427,0,0
517,345.0,[988.1134315873564 1224.029383488555 1603.5430429810872 1792.539352623936],[1190.0706787109375 1572.1669921875 1381.068359375 1657.392333984375],0.6035889387130737,0,0
518,331.0,[764.0853975673047 1680.1909663631511 1409.0901429450962 2154.5006307367807],[970.5803833007812 2027.8326416015625 1186.669677734375 2136.91943359375],0.6690982580184937,0,0
518,345.0,[984.1087386133781 1227.1772131222865 1600.7944473799917 1796.9900430613975],[1194.0472412109375 1574.6707763671875 1381.305908203125 1663.0953369140625],0.6634700894355774,0,0
518,385.0,[2926.1503847212366 916.1159618071621 3383.045946413375 1285.254704583874],[3079.94482421875 1111.624755859375 3225.357666015625 1193.1595458984375],0.3104920983314514,0,0
519,345.0,[980.5678345779784 1230.4152089554218 1597.219552164066 1800.399828396687],[1187.896728515625 1576.5697021484375 1381.06494140625 1669.874755859375],0.678813636302948,AK64DMV,0.5570682379628205
519,331.0,[762.0690076241247 1687.1518189137453 1409.1528321314165 2154.6448960966145],[965.8555297851562 2031.8624267578125 1191.1455078125 2140.27978515625],0.6659215092658997,0,0
520,345.0,[980.488896223543 1233.1464054392072 1596.2722652837854 1803.9636602361147],[1185.0419921875 1588.764404296875 1374.898193359375 1676.4375],0.666540801525116,AK54DMV,0.33874458789564776
520,331.0,[760.610571893754 1696.4480118764675 1409.1580295144179 2156.329532733693],[966.0613403320312 2049.093505859375 1188.322021484375 2149.8662109375],0.6439303755760193,0,0
521,345.0,[979.1661242640557 1234.3863188162497 1594.650935238314 1806.2482409390452],[1177.100830078125 1587.6676025390625 1368.681396484375 1679.8546142578125],0.7009056210517883,AK64DMV,0.5457557458288557
521,331.0,[758.7336009345565 1702.209706275025 1408.9931910793428 2155.9414051153435],[963.605712890625 2048.56494140625 1187.515869140625 2150.46826171875],0.4203730523586273,0,0
522,345.0,[977.6789066942605 1235.8785960967814 1592.8811636720825 1808.2363784975726],[1173.0755615234375 1589.644775390625 1365.8779296875 1681.5765380859375],0.6931328177452087,AK64DMV,0.2646837326767334
522,331.0,[757.921408798134 1709.0578315817002 1409.108332934809 2157.2633215340834],[967.1034545898438 2061.35595703125 1183.3143310546875 2156.710205078125],0.6139768958091736,0,0
523,345.0,[973.6080448605082 1240.2242296172867 1589.2450042634325 1813.175068824943],[1173.76416015625 1594.885986328125 1367.4945068359375 1691.019287109375],0.686738908290863,AK64DMV,0.8983654929863689
524,345.0,[972.0566373907693 1242.1730326240315 1588.6056091600174 1817.3855869003285],[1172.509033203125 1595.455078125 1368.4278564453125 1692.5068359375],0.69186931848526,0,0
525,345.0,[967.6624032999423 1249.3539478814628 1584.886915286271 1827.0184557309312],[1170.9210205078125 1608.81005859375 1354.2586669921875 1702.412109375],0.6426032781600952,0,0
525,385.0,[2939.827764212972 916.8472729267651 3407.203067453312 1306.0544193429678],[3100.08544921875 1143.4244384765625 3269.57373046875 1233.533203125],0.31397509574890137,0,0
526,345.0,[962.0073669132445 1255.658513955682 1581.0396679834662 1835.793149702639],[1167.0494384765625 1609.6934814453125 1356.793212890625 1703.311279296875],0.674102246761322,AK64DMV,0.7756395091485024
526,614.0,[2313.458695657821 1190.719134840626 2902.002426250798 1649.6736405173876],[2524.7841796875 1498.4088134765625 2663.66162109375 1560.0692138671875],0.36721929907798767,0,0
527,345.0,[957.1771177041251 1258.3247503605678 1578.8557307281849 1839.7997454709246],[1162.7784423828125 1614.96826171875 1356.790771484375 1705.099365234375],0.6562163829803467,AK64DMV,0.929044261323164
527,614.0,[2307.8043031484776 1194.2220039876565 2884.3723181691903 1652.370308443858],[2523.2783203125 1498.4644775390625 2665.581298828125 1562.2349853515625],0.31270158290863037,0,0
528,345.0,[953.6193140154417 1261.9887201466574 1579.452015626988 1844.6499252873539],[1167.8587646484375 1621.8037109375 1356.5057373046875 1716.7578125],0.6870710253715515,AK64DMV,0.7011418540359576
528,614.0,[2308.1692827833836 1198.0237044766413 2874.80381755194 1658.6324369603872],[2517.98876953125 1500.7525634765625 2659.91748046875 1569.9151611328125],0.5009949207305908,EF10OZT,0.18549617950738054
528,385.0,[2949.5683640091165 929.5875718693362 3420.205081398214 1321.4138027740507],[3110.48876953125 1144.899658203125 3243.876708984375 1225.6429443359375],0.3799176812171936,0,0
529,345.0,[942.6998921592531 1264.559526531358 1575.3636971057995 1849.5126629898962],[1161.607177734375 1624.36669921875 1354.2645263671875 1723.512451171875],0.692240834236145,AK64DMV,0.5095389479100059
529,614.0,[2308.509716989811 1203.045239714393 2866.8938159924683 1666.5071387301525],[2520.835693359375 1505.5667724609375 2662.8349609375 1574.7396240234375],0.48122137784957886,0,0
529,385.0,[2953.013430271038 930.2552956838691 3424.769049768552 1323.0705203712373],[3142.0107421875 1153.968017578125 3265.51171875 1237.301513671875],0.30228546261787415,0,0
530,345.0,[939.0966887320517 1267.1540960803504 1575.691775898112 1853.995084972385],[1163.552001953125 1631.1141357421875 1352.7127685546875 1728.9569091796875],0.6866803765296936,AK64DMV,0.833274801696439
530,614.0,[2312.648166080842 1205.548995914326 2867.0469781011034 1669.5038843172824],[2518.98291015625 1504.3670654296875 2662.514892578125 1573.4219970703125],0.5081993341445923,0,0
531,345.0,[940.1300450770547 1269.7502101521156 1575.159976287497 1857.4428455468344],[1154.3177490234375 1633.53564453125 1348.6375732421875 1729.5938720703125],0.7028419375419617,AK64DMV,0.45760267876326444
531,614.0,[2315.1238227721865 1208.186437088671 2867.3379129138325 1670.9329642219955],[2515.6845703125 1505.7491455078125 2674.886962890625 1584.0560302734375],0.42135998606681824,0,0
532,345.0,[938.049385034004 1274.9440209434142 1573.4877418015863 1864.1145978061531],[1149.057861328125 1640.8553466796875 1341.1051025390625 1728.1490478515625],0.6326445937156677,AK64DMV,0.7167584304274136
532,614.0,[2317.5033377566833 1210.9768694675913 2869.745728504623 1673.0840985458822],[2508.734375 1510.540283203125 2671.387939453125 1599.01318359375],0.3991626799106598,0,0
533,345.0,[937.0453869097942 1275.8174894220683 1573.5809995518644 1867.2125729226605],[1147.0867919921875 1636.857421875 1343.851318359375 1732.552001953125],0.6662993431091309,0,0
533,614.0,[2319.567012846543 1213.2945262246278 2872.9039075483056 1674.8989679750314],[2500.9775390625 1510.1488037109375 2672.07861328125 1599.4661865234375],0.419821172952652,0,0
534,345.0,[934.7767627118249 1280.8608360365206 1572.7265448526261 1875.583993718425],[1147.9295654296875 1644.3819580078125 1346.9410400390625 1742.35986328125],0.691279947757721,0,0
534,614.0,[2320.509463653938 1214.472877464994 2875.702515105735 1676.9454285380095],[2501.091064453125 1516.5706787109375 2670.566162109375 1603.3319091796875],0.445853590965271,0,0
535,345.0,[931.5468835313179 1286.1188224163243 1570.267216893222 1882.855637371195],[1147.3604736328125 1654.013427734375 1348.9541015625 1755.658203125],0.6907674670219421,AK64DAV,0.6044549330047071
